id,name,full_name,birth_date,age,height_cm,weight_kgs,nationality_id,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,release_clause_euro
202179,Z. Ismail,Zeli Ismail,1993-12-12,25,152.4,74.8,45,65,68,675000.0,2000.0,Right,1,5,4,High/ Medium,1200000.0
171970,E. Upson,Edward Upson,1989-11-21,29,154.94,73.0,45,65,65,525000.0,3000.0,Right,1,3,3,High/ High,919000.0
233410,Kweon Han Jin,권한진 权玄进,1988-05-19,30,187.96,77.1,85,65,65,400000.0,2000.0,Right,1,2,2,Medium/ Medium,500000.0
209602,T. Cancellotti,Tommaso Cancellotti,1992-05-22,26,185.42,74.8,77,65,66,625000.0,1000.0,Right,1,3,3,Medium/ Medium,1000000.0
241089,C. Bayala,Cyrille Bayala,1996-05-24,22,154.94,68.0,21,65,72,750000.0,3000.0,Right,1,3,3,High/ Medium,""
231105,A. Olliero,Alexandre Olliero,1996-02-15,23,193.04,84.8,54,65,70,525000.0,4000.0,Right,1,2,1,Medium/ Medium,1000000.0
219585,M. Valjent,Martin Valjent,1995-12-11,23,185.42,83.0,130,65,71,625000.0,3000.0,Right,1,2,2,Medium/ Medium,""
165568,M. Fellah,Mohammed Fellah,1989-05-24,29,167.64000000000001,69.9,111,65,65,525000.0,1000.0,Left,1,3,4,Medium/ Medium,656000.0
228544,S. Daham,Sofiane Daham,1996-01-15,23,154.94,69.9,3,65,74,825000.0,2000.0,Right,1,2,3,Medium/ Medium,1600000.0
219840,Noblejas,Javier García-Noblejas,1993-03-18,25,187.96,77.1,134,65,70,600000.0,3000.0,Left,1,2,2,High/ Medium,1000000.0
210368,J. Duncan,Jack Duncan,1993-04-19,25,187.96,82.1,9,65,68,475000.0,4000.0,Right,1,3,1,Medium/ Medium,819000.0
208832,F. Boyer,Fabien Boyer,1991-04-12,27,187.96,79.8,94,65,66,500000.0,2000.0,Left,1,3,2,Medium/ Medium,913000.0
246719,D. Ojeda,Delio Ojeda,1985-09-25,33,182.88,79.8,116,65,65,300000.0,1000.0,Right,1,3,2,Medium/ Medium,405000.0
236991,A. Crognale,Alex Crognale,1994-08-27,24,195.57999999999998,93.0,152,65,73,675000.0,2000.0,Right,1,2,2,Low/ High,1100000.0
231103,B. Konaté,Brahim Konaté,1996-03-20,22,154.94,66.2,54,65,72,650000.0,2000.0,Right,1,3,2,Medium/ Medium,1300000.0
224191,A. Ciranni,Alessandro Ciranni,1996-06-28,22,175.26,69.9,14,65,72,650000.0,2000.0,Right,1,3,3,High/ Medium,1100000.0
223679,T. Rieder,Tim Rieder,1993-09-03,25,185.42,77.1,58,65,70,625000.0,5000.0,Right,1,3,2,Medium/ Medium,""
221631,M. Lundemo,Marius Lundemo,1994-04-11,24,187.96,82.1,111,65,72,750000.0,2000.0,Right,1,3,3,Medium/ Medium,1100000.0
184254,J. Ayala,Josué Daniel Ayala,1988-05-30,30,182.88,84.8,7,65,65,350000.0,3000.0,Left,1,2,1,Medium/ Medium,525000.0
245438,A. Abdu Jaber,Ahmed Abdu Jaber,1996-08-08,22,152.4,69.9,47,65,71,750000.0,5000.0,Right,1,3,2,Medium/ Low,1400000.0
238014,R. Janssen,Roel Janssen,1990-06-16,28,152.4,69.9,105,65,65,425000.0,2000.0,Left,1,3,2,Medium/ High,616000.0
237758,K. Matsubara,松原 後,1996-08-30,22,182.88,72.1,80,65,72,650000.0,1000.0,Left,1,3,3,High/ Medium,943000.0
224702,Liu Dianzuo,刘殿座,1990-06-26,28,187.96,82.1,29,65,65,375000.0,4000.0,Right,1,3,1,Medium/ Medium,825000.0
207806,B. Dickenson,Brennan Dickenson,1993-02-26,26,182.88,81.2,45,65,66,650000.0,4000.0,Left,1,3,2,High/ Medium,1200000.0
203454,J. Reinhardt,Julius Reinhardt,1988-03-29,30,182.88,74.8,58,65,65,400000.0,1000.0,Right,1,4,2,Medium/ Medium,580000.0
245437,A. Gaich,Adolfo Julián Gaich,1999-02-26,20,190.5,78.9,7,65,82,1200000.0,3000.0,Right,1,2,2,Medium/ Medium,2500000.0
238269,J. Pendant,Jason Pendant,1997-02-09,22,152.4,64.0,54,65,74,725000.0,1000.0,Left,1,3,2,Medium/ Medium,1400000.0
223677,F. Jamnig,Florian Jamnig,1990-11-03,28,182.88,69.9,10,65,65,575000.0,3000.0,Right,1,4,2,High/ Medium,834000.0
217277,Ángel Galván,Ángel Jesús Galván Rivero,1993-04-16,25,190.5,83.0,134,65,71,525000.0,2000.0,Right,1,2,1,Medium/ Medium,945000.0
184764,L. Schwechlen,Léo Schwechlen,1989-06-05,29,182.88,78.0,54,65,65,400000.0,4000.0,Left,1,2,2,Low/ High,780000.0
246972,M. Belkhiter,Mokhtar Belkhiter,1992-01-15,27,154.94,73.0,3,65,66,525000.0,5000.0,Right,1,3,2,Medium/ Medium,906000.0
238780,D. Volkmer,Dominic Volkmer,1996-04-27,22,193.04,88.0,58,65,72,650000.0,3000.0,Left,1,3,2,Medium/ Medium,""
222396,D. Ball,Dominic Ball,1995-08-02,23,185.42,74.8,45,65,72,650000.0,7000.0,Right,1,2,2,Low/ High,""
216508,F. Kath,Florian Kath,1994-10-21,24,185.42,78.0,58,65,69,700000.0,5000.0,Left,1,3,3,Medium/ Medium,1300000.0
206524,J. Willis,Jordan Willis,1994-08-24,24,154.94,69.9,45,65,72,650000.0,2000.0,Right,1,3,2,Medium/ Medium,1300000.0
237499,A. Sabiri,Abdelhamid Sabiri,1996-11-28,22,185.42,79.8,58,65,76,925000.0,8000.0,Right,1,4,3,Medium/ Medium,1900000.0
232379,N. Ishihara,石原 直樹,1984-08-14,34,172.72,62.1,80,65,65,350000.0,2000.0,Right,1,3,3,High/ Low,438000.0
223931,H. Matthys,Hervé Matthys,1996-01-19,23,182.88,77.1,14,65,72,650000.0,2000.0,Left,1,3,2,High/ Medium,1100000.0
173498,L. James,Lloyd James,1988-02-16,31,152.4,73.9,157,65,65,500000.0,4000.0,Right,1,3,2,Medium/ Medium,875000.0
225722,P. Jaquez,Pablo Jaquez,1995-09-29,23,154.94,74.8,98,65,75,750000.0,4000.0,Right,1,3,2,Medium/ Medium,1400000.0
207546,Shim Dong Woon,심원운 沈东云,1990-03-03,29,170.18,68.9,85,65,65,525000.0,2000.0,Right,1,5,3,High/ Medium,""
203450,J. Washausen,Jan Washausen,1988-10-12,30,185.42,78.9,58,65,65,425000.0,1000.0,Right,1,3,2,Medium/ Medium,616000.0
237494,O. Gnjatić,Ognjen Gnjatić,1991-10-16,27,190.5,81.2,18,65,67,550000.0,2000.0,Right,1,2,2,Medium/ High,784000.0
209334,S. Grether,Simon Grether,1992-05-20,26,152.4,74.8,140,65,68,550000.0,4000.0,Right,1,3,2,Medium/ Medium,839000.0
191669,Jeong Hyuk,정혁 张赫,1986-05-21,32,175.26,69.9,85,65,65,400000.0,3000.0,Right,1,3,2,Medium/ Medium,520000.0
169909,J. Brown,Junior Brown,1989-05-07,29,175.26,68.0,45,65,65,400000.0,3000.0,Left,1,3,2,High/ Medium,700000.0
232117,J. Dacosta,Julien Da Costa,1996-05-29,22,182.88,77.1,54,65,73,675000.0,2000.0,Right,1,3,2,High/ Medium,1300000.0
153269,H. Guy,Nandy Bi Bola Guy Hervé,1984-08-05,34,170.18,64.9,78,65,65,325000.0,5000.0,Right,1,3,2,Medium/ Medium,536000.0
245172,M. Di Gennaro,Matteo Di Gennaro,1994-06-02,24,193.04,84.8,77,65,72,650000.0,1000.0,Right,1,3,2,Medium/ Medium,1100000.0
179636,D. Worrall,David Worrall,1990-06-12,28,170.18,67.1,45,65,65,550000.0,5000.0,Right,1,4,2,Medium/ Medium,963000.0
239028,A. Koita,Aboubakary Koita,1998-09-20,20,172.72,73.0,14,65,76,900000.0,3000.0,Right,1,4,3,Medium/ Low,""
227764,J. Jones,Jodi Jones,1997-10-22,21,152.4,73.0,45,65,75,875000.0,2000.0,Left,1,2,3,Medium/ Low,1700000.0
221620,M. Hairston,Marlon Hairston,1994-03-23,24,182.88,71.2,152,65,69,575000.0,2000.0,Right,1,3,2,High/ Medium,906000.0
213428,C. Irwin,Clint Irwin,1989-04-01,29,190.5,88.0,152,65,66,425000.0,2000.0,Right,1,1,1,Medium/ Medium,669000.0
193715,A. Tahar,Aymen Tahar,1989-10-02,29,175.26,68.9,3,65,65,450000.0,2000.0,Right,1,3,2,Medium/ Medium,945000.0
239795,C. Ekuban,Caleb Ekuban,1994-03-23,24,154.94,79.8,77,65,71,750000.0,10000.0,Right,1,3,3,High/ High,""
225203,L. Kelly,Liam Kelly,1996-01-23,23,187.96,83.0,126,65,75,675000.0,1000.0,Right,1,3,1,Medium/ Medium,1300000.0
213171,Ka Sol Heon,가솔현 Sol Hyeon Ka,1991-02-12,28,193.04,86.2,85,65,65,450000.0,2000.0,Right,1,4,2,Medium/ Medium,563000.0
240050,S. Karamoko,Souleymane Karamoko,1992-07-29,26,170.18,64.9,54,65,68,550000.0,2000.0,Right,1,3,2,High/ Medium,1000000.0
237490,P. Sontheimer,Patrick Sontheimer,1998-07-03,20,167.64000000000001,64.9,58,65,76,900000.0,1000.0,Right,1,2,3,Medium/ High,""
235442,S. Ngezana,Siyabonga Ngezana,1997-07-15,21,185.42,77.1,132,65,71,650000.0,1000.0,Right,1,2,2,Medium/ Medium,1600000.0
232626,Oh Jae Suk,오재석 吴宰硕,1990-01-04,29,152.4,73.9,85,65,65,425000.0,3000.0,Right,1,3,2,Medium/ Medium,531000.0
225202,Carlos Nieto,Carlos Nieto Herrero,1996-05-06,22,152.4,73.9,134,65,70,625000.0,2000.0,Left,1,2,2,Medium/ Medium,1000000.0
212146,B. King,Billy King,1994-05-12,24,152.4,68.0,126,65,70,725000.0,2000.0,Right,1,5,3,Medium/ Medium,1300000.0
184753,S. Madden,Simon Madden,1988-05-01,30,175.26,74.8,121,65,65,400000.0,1000.0,Right,1,3,2,High/ Medium,620000.0
241585,Igor,Igor Julio dos Santos de Paulo,1998-02-07,21,185.42,83.9,19,65,76,825000.0,6000.0,Left,1,2,2,Medium/ Medium,""
236464,J. Ngoy,Julien Ngoy,1997-11-02,21,185.42,78.0,14,65,79,1200000.0,9000.0,Right,1,3,2,Medium/ Low,""
208304,Moon Chang Jin,문창진 文昶辰,1993-07-12,25,170.18,63.0,85,65,67,650000.0,2000.0,Right,1,4,3,High/ Medium,861000.0
199088,Wang Gang,王刚,1989-02-17,30,187.96,81.2,29,65,65,400000.0,5000.0,Right,1,3,3,High/ Medium,860000.0
244655,G. Whyte,Gavin Whyte,1996-01-31,23,175.26,64.9,110,65,73,800000.0,3000.0,Right,1,3,3,Medium/ Medium,1600000.0
168879,M. Al Shalhoub,Mohammad Bander Al Shalhoub,1980-12-08,38,162.56,66.2,125,65,65,180000.0,7000.0,Left,1,3,3,Medium/ Low,306000.0
224175,M. de Fockert,Maarten de Fockert,1995-02-20,24,187.96,73.0,105,65,71,550000.0,1000.0,Right,1,3,1,Medium/ Medium,908000.0
155567,P. Nymann,Peter Nymann Mikkelsen,1982-08-22,36,152.4,74.8,40,65,65,120000.0,2000.0,Right,1,3,2,Medium/ Medium,150000.0
216751,D. Bejarano,Diego Bejarano Ibañez,1991-08-24,27,175.26,69.9,17,65,65,"","",Right,1,2,2,Medium/ Medium,""
247214,L. Parodi,Luca Parodi,1995-04-06,23,170.18,64.0,77,65,73,800000.0,1000.0,Right,1,4,3,Medium/ High,1400000.0
234158,A. Gory,Alimami Gory,1996-08-30,22,182.88,72.1,54,65,75,875000.0,2000.0,Right,1,3,3,Medium/ Medium,1700000.0
222382,L. Chávez,Luis Gerardo Chávez Magallón,1996-01-15,23,152.4,73.0,98,65,72,750000.0,5000.0,Left,1,2,3,Medium/ Medium,1400000.0
173484,Aitor,Aitor Fernández López,1986-08-23,32,154.94,73.0,134,65,65,350000.0,2000.0,Right,1,3,2,Medium/ High,543000.0
231596,J. Contreras,José Contreras,1994-10-20,24,185.42,83.0,155,65,72,550000.0,1000.0,Right,1,3,1,Medium/ Medium,1100000.0
229036,S. Reese,Søren Reese,1993-07-29,25,182.88,78.9,40,65,69,600000.0,5000.0,Left,1,3,2,Medium/ Medium,""
201132,R. Janicki,Rafał Janicki,1992-07-05,26,187.96,78.9,119,65,68,575000.0,2000.0,Right,1,2,2,Medium/ Medium,""
200876,G. Gigliotti,Guillaume Gigliotti,1989-11-09,29,154.94,72.1,54,65,65,450000.0,1000.0,Left,1,3,2,Medium/ Medium,720000.0
243627,Y. Adli,Yacine Adli,2000-07-29,18,185.42,73.0,54,65,84,1100000.0,5000.0,Right,1,3,3,Low/ Medium,2800000.0
232107,E. Oelschlägel,Eric Oelschlägel,1995-09-20,23,193.04,84.8,58,65,73,600000.0,7000.0,Right,1,2,1,Medium/ Medium,1100000.0
230827,C. Morrison,Callumn Morrison,1999-07-05,19,152.4,73.9,126,65,78,975000.0,1000.0,Right,1,3,3,High/ Medium,2300000.0
215211,B. Cargill,Baily Cargill,1995-07-05,23,187.96,87.1,45,65,76,825000.0,3000.0,Left,1,3,2,Medium/ High,1600000.0
208294,Francisco Júnior,Francisco Santos Júnior,1992-01-18,27,172.72,64.9,65,65,65,575000.0,3000.0,Right,1,3,3,Medium/ Medium,719000.0
237477,M. Tavernier,Marcus Tavernier,1999-03-22,19,152.4,69.9,45,65,82,1200000.0,7000.0,Left,1,3,3,Medium/ Medium,2900000.0
229285,D. Gnaase,Dave Gnaase,1996-12-14,22,152.4,77.1,58,65,72,750000.0,2000.0,Right,1,3,3,High/ Medium,1200000.0
228517,A. Rinomhota,Andy Rinomhota,1997-04-21,21,175.26,64.0,45,65,79,1100000.0,6000.0,Right,1,3,3,Medium/ Medium,2700000.0
223653,C. Jopia,Claudio Jopia,1991-11-17,27,175.26,74.8,28,65,65,450000.0,1000.0,Left,1,3,3,Medium/ Medium,608000.0
216485,A. Tshibola,Aaron Tshibola,1995-01-02,24,190.5,81.2,39,65,70,700000.0,5000.0,Right,1,3,3,Medium/ Medium,""
144037,G. Kusunga,Genséric Kusunga,1988-03-12,30,185.42,83.0,5,65,65,400000.0,2000.0,Right,1,3,2,Medium/ Medium,700000.0
193956,B. Pringle,Ben Pringle,1988-07-25,30,172.72,73.9,45,65,65,525000.0,4000.0,Left,1,3,2,Medium/ Medium,""
239268,N. Manzambi,Neftali Manzambi,1997-04-23,21,152.4,82.1,140,65,79,1200000.0,2000.0,Right,1,3,3,High/ Medium,""
236196,Nito Carbelho,Nito Wagner Carbelho Inácio,1992-02-29,27,154.94,74.8,19,65,65,600000.0,8000.0,Right,1,3,2,Medium/ Medium,1100000.0
225956,B. Akintola,Babajide David Akintola,1996-01-13,23,152.4,68.9,109,65,72,750000.0,6000.0,Right,1,4,3,High/ Medium,""
209316,T. Haye,Thom Haye,1995-02-09,24,152.4,73.9,105,65,69,700000.0,1000.0,Right,1,4,3,Medium/ Low,1100000.0
232611,K. Miyahara,宮原 和也,1996-03-22,22,172.72,67.1,80,65,73,675000.0,2000.0,Right,1,3,2,Medium/ High,979000.0
224163,A. Verschueren,Arno Verschueren,1997-04-08,21,185.42,73.0,14,65,69,600000.0,2000.0,Right,1,3,2,Medium/ Medium,915000.0
152483,G. Zakuani,Gabriel Zakuani,1986-05-31,32,185.42,68.0,39,65,65,300000.0,2000.0,Right,1,3,2,Low/ High,525000.0
216227,K. Jackson,Kayden Jackson,1994-02-22,25,154.94,73.0,45,65,68,700000.0,3000.0,Right,1,3,2,High/ Medium,1300000.0
215459,G. Karlen,Gaëtan Karlen,1993-06-07,25,185.42,78.9,140,65,69,700000.0,3000.0,Right,1,3,2,High/ Medium,1100000.0
201891,D. Tadić,Dario Tadić,1990-05-11,28,152.4,77.1,10,65,65,550000.0,3000.0,Right,1,4,3,Medium/ Medium,798000.0
227746,A. Jakobsen,Alexander Jakobsen,1994-03-18,24,154.94,73.0,43,65,72,750000.0,2000.0,Right,1,3,4,Low/ Low,1100000.0
224930,A. Sabbione,Alessio Sabbione,1991-12-12,27,187.96,78.9,77,65,65,575000.0,1000.0,Right,1,2,2,Medium/ High,891000.0
221346,M. Samuelsen,Martin Samuelsen,1997-04-17,21,187.96,72.1,111,65,76,925000.0,12000.0,Right,1,4,4,Medium/ Medium,""
182689,A. Power,Alan Power,1988-01-23,31,152.4,72.1,121,65,65,400000.0,2000.0,Right,1,3,2,Low/ High,700000.0
232609,G. Notsuda,野津田 岳人,1994-06-06,24,175.26,71.2,80,65,69,700000.0,3000.0,Left,1,4,3,High/ Medium,928000.0
222369,E. Smith,Eric Smith,1997-01-08,22,193.04,86.2,139,65,73,700000.0,4000.0,Right,1,3,2,Medium/ Medium,1200000.0
212385,A. Syhre,Anthony Syhre,1995-03-18,23,187.96,83.0,58,65,71,625000.0,2000.0,Right,1,3,2,Medium/ Medium,1000000.0
204449,S. Marzo,Stefano Marzo,1991-03-22,27,154.94,68.9,14,65,65,450000.0,4000.0,Right,1,3,2,Medium/ Medium,653000.0
187296,C. Gutiérrez,Carlos Alberto Gutiérrez Armas,1990-02-03,29,165.1,68.9,98,65,65,425000.0,2000.0,Left,1,2,3,High/ Medium,701000.0
183712,S. Mölders,Sascha Mölders,1985-03-20,33,185.42,73.9,58,65,65,350000.0,3000.0,Left,1,3,2,Medium/ High,508000.0
177568,A. Raineau,Alexandre Raineau,1986-06-21,32,152.4,74.8,54,65,65,300000.0,2000.0,Left,1,2,2,Medium/ Medium,525000.0
242336,Aguado,Álvaro Aguado Méndez,1996-05-01,22,175.26,66.2,134,65,76,900000.0,4000.0,Right,1,3,3,Medium/ Medium,""
241312,Hu Jinghang,胡靖航,1997-03-23,21,152.4,68.0,29,65,73,825000.0,4000.0,Right,1,3,2,Medium/ Medium,2000000.0
235167,V. Janelt,Vitaly Janelt,1998-05-10,20,182.88,78.9,58,65,76,925000.0,4000.0,Left,1,3,3,High/ High,1700000.0
230303,Marcelo Vildeia,Marcelo Emanuel Vildeia Maia,1984-02-29,35,172.72,68.9,19,65,65,280000.0,8000.0,Right,1,3,2,Medium/ Medium,504000.0
221599,N. Nyauza,Ntsikelelo Nyauza,1990-05-10,28,175.26,77.1,132,65,65,425000.0,1000.0,Right,1,3,3,Medium/ Medium,914000.0
155551,J. Borring,Jonas Borring,1985-01-04,34,193.04,81.2,40,65,65,325000.0,3000.0,Left,1,2,2,High/ Medium,406000.0
209567,R. Sufyani,Rabyi Mohammed Sufyani,1987-01-25,32,154.94,69.9,125,65,65,475000.0,6000.0,Left,1,3,3,Medium/ Low,784000.0
217502,A. Kofler,Alexander Kofler,1986-11-06,32,193.04,87.1,10,65,65,325000.0,3000.0,Right,1,3,1,Medium/ Medium,471000.0
202654,D. Čotra,Đorđe Čotra,1984-09-13,34,182.88,81.2,128,65,65,210000.0,2000.0,Left,1,3,2,High/ Medium,284000.0
245149,J. Hurtado,Jan Hurtado,2000-03-05,19,182.88,71.2,155,65,82,1100000.0,2000.0,Right,1,3,3,High/ Low,2400000.0
240797,M. Tramoni,Mattéo Tramoni,2000-01-20,19,175.26,68.0,54,65,74,775000.0,1000.0,Right,1,4,3,Medium/ Medium,1500000.0
234653,M. Ambichl,Michael Ambichl,1991-04-26,27,152.4,72.1,10,65,65,550000.0,5000.0,Right,1,2,3,Medium/ Medium,798000.0
190620,D. Andrew,Daniel Kenny Andrew,1990-12-23,28,154.94,72.1,45,65,65,450000.0,3000.0,Left,1,2,2,High/ Medium,788000.0
246684,N. Sawai,Naoto Sawai,1995-04-03,23,175.26,67.1,80,65,72,750000.0,2000.0,Right,1,3,3,Medium/ Medium,1500000.0
245148,M. Comba,Maximiliano Comba,1994-01-16,25,170.18,68.0,7,65,68,675000.0,4000.0,Right,1,3,3,Medium/ Medium,1100000.0
205720,A. Longhi,Alessandro Longhi,1989-06-25,29,154.94,77.1,77,65,65,400000.0,1000.0,Left,1,3,2,High/ Medium,620000.0
204184,D. Schmidt,Doke Schmidt,1992-04-07,26,152.4,73.0,105,65,66,525000.0,2000.0,Right,1,3,2,Medium/ Medium,827000.0
201112,J. Słowik,Jakub Słowik,1991-08-31,27,190.5,82.1,119,65,67,450000.0,2000.0,Right,1,2,1,Medium/ Medium,641000.0
228759,K. Boto,Kenji-Van Boto,1996-03-07,23,154.94,71.2,54,65,76,800000.0,2000.0,Left,1,3,2,Medium/ Medium,1600000.0
161943,E. Ward,Elliott Ward,1985-01-19,34,185.42,83.0,45,65,65,220000.0,5000.0,Right,1,3,2,Medium/ Medium,385000.0
211095,N. Brock-Madsen,Nicolai Brock-Madsen,1993-01-09,26,190.5,79.8,40,65,66,650000.0,3000.0,Right,1,3,2,Medium/ Medium,861000.0
246678,Marlon Rangel,Marlon Rangel de Almeida,1996-05-27,22,187.96,82.1,19,65,72,650000.0,2000.0,Right,1,2,2,Medium/ Medium,1500000.0
232598,D. Niwa,丹羽 大輝,1986-01-16,33,154.94,72.1,80,65,65,300000.0,3000.0,Right,1,3,2,Medium/ Medium,375000.0
223638,D. Boldor,Deian Boldor,1995-02-03,24,187.96,79.8,122,65,69,600000.0,1000.0,Left,1,2,2,Medium/ Medium,""
138390,D. Fox,David Fox,1983-12-13,35,175.26,77.1,45,65,65,160000.0,3000.0,Right,1,4,2,High/ Medium,280000.0
193173,M. Lund,Matty Lund,1990-11-21,28,182.88,76.2,110,65,65,550000.0,3000.0,Right,1,3,2,Medium/ Medium,963000.0
165269,R. Boukari,Abdoulrazak Boukari Fafadji,1987-04-25,31,187.96,83.9,145,65,65,475000.0,2000.0,Right,1,3,3,Medium/ Medium,831000.0
223125,J. Vet,Javier Vet,1993-09-09,25,190.5,84.8,105,65,68,575000.0,2000.0,Right,1,3,2,Medium/ High,877000.0
220821,C. Starfelt,Carl Starfelt,1995-06-01,23,185.42,81.2,139,65,70,625000.0,1000.0,Right,1,2,2,Medium/ Medium,828000.0
245396,V. Supriaga,Vladyslav Supriaga,2000-02-15,19,182.88,74.8,150,65,84,1100000.0,1000.0,Right,1,3,3,Medium/ Medium,3100000.0
179860,R. Reid,Reuben James Reid,1988-07-26,30,182.88,77.1,45,65,65,550000.0,5000.0,Right,1,3,2,Medium/ Low,963000.0
215700,L. O'Nien,Luke O'Nien,1994-11-21,24,175.26,73.9,45,65,72,750000.0,3000.0,Right,1,4,2,High/ High,1500000.0
211604,L. Roberts,Liam Roberts,1994-11-24,24,193.04,82.1,45,65,71,550000.0,2000.0,Left,1,3,1,Medium/ Medium,1100000.0
246675,E. Borja,Enrique Borja,1995-04-30,23,182.88,78.9,116,65,73,800000.0,3000.0,Right,1,3,2,Medium/ Medium,1400000.0
240787,H. Traorè,Hamed Junior Traorè,2000-02-16,19,172.72,64.9,78,65,84,1100000.0,6000.0,Right,1,3,3,High/ Medium,""
237203,C. Paredes,Cristhian Fabián Paredes Maciel,1998-05-18,20,182.88,74.8,116,65,78,1000000.0,10000.0,Right,1,3,2,Medium/ High,""
169619,G. Liddle,Gary Liddle,1986-06-15,32,185.42,78.9,45,65,65,300000.0,3000.0,Right,1,3,2,Low/ High,525000.0
158867,A. Gerrard,Anthony Gerrard,1986-02-06,33,187.96,83.0,121,65,65,300000.0,3000.0,Right,1,3,2,Low/ Medium,525000.0
216979,R. Dadashov,Rüfät Dadaşov,1991-09-29,27,190.5,83.9,11,65,66,650000.0,2000.0,Right,1,4,2,High/ Medium,991000.0
211859,M. Ahlschwede,Maximilian Ahlschwede,1990-02-10,29,185.42,78.0,58,65,66,500000.0,1000.0,Right,1,4,2,High/ Medium,763000.0
247186,R. Prieto,Richard Prieto,1997-02-25,22,172.72,68.0,116,65,75,875000.0,3000.0,Left,1,2,3,High/ Low,1500000.0
241810,Chumi,Juan Brandáriz Movilla,1999-03-02,20,185.42,78.0,134,65,82,1000000.0,11000.0,Right,1,3,2,Medium/ Medium,2800000.0
223378,A. Çeviker,Aykut Çeviker,1990-01-03,29,152.4,69.9,148,65,65,450000.0,4000.0,Right,1,3,2,Medium/ High,900000.0
205202,W. Golla,Wojciech Golla,1992-01-12,27,185.42,79.8,119,65,67,550000.0,2000.0,Right,1,2,2,Medium/ Medium,784000.0
246929,Gerson Rodrigues,Gerson Rodrigues Gouveia,1995-06-20,23,187.96,81.2,93,65,71,750000.0,2000.0,Right,1,2,3,High/ Low,1100000.0
242577,R. Faivre,Romain Faivre,1998-07-14,20,154.94,68.9,54,65,80,1100000.0,7000.0,Left,1,3,3,Medium/ Medium,2900000.0
240273,E. Smith Rowe,Emile Smith Rowe,2000-07-28,18,182.88,64.0,45,65,85,1100000.0,12000.0,Right,1,3,4,High/ Medium,""
234129,D. Sinik,Doğukan Sinik,1999-01-21,20,175.26,66.2,148,65,79,1200000.0,2000.0,Left,1,3,3,High/ Medium,3000000.0
232849,R. Ogawa,小川 諒也,1996-11-24,22,182.88,78.0,80,65,71,625000.0,2000.0,Left,1,2,2,Low/ High,906000.0
221329,A. Smith-Brown,Ashley Smith-Brown,1996-03-31,22,152.4,73.9,45,65,74,700000.0,3000.0,Right,1,5,2,High/ Medium,1400000.0
204689,I. Ouédraogo,Issiaka Ouédraogo,1988-08-19,30,152.4,78.0,21,65,65,550000.0,5000.0,Right,1,3,2,Medium/ Low,798000.0
236432,D. Sosa,Diego Sosa,1997-07-28,21,152.4,73.9,7,65,72,650000.0,3000.0,Left,1,3,3,Medium/ Low,1100000.0
228240,R. Lacazette,Romuald Lacazette,1994-01-03,25,175.26,73.0,54,65,71,625000.0,4000.0,Right,1,3,2,Medium/ High,""
189839,N. Crovetto,Nicolas Ignacio Crovetto Aqueveque,1986-03-15,32,175.26,69.9,28,65,65,300000.0,1000.0,Left,1,3,2,Medium/ Medium,405000.0
246927,K. Sekgota,Kgaogelo Sekgota,1997-06-22,21,170.18,69.9,132,65,75,875000.0,2000.0,Left,1,3,3,High/ Medium,2000000.0
179855,J. Beckford,Jermaine Beckford,1983-12-09,35,187.96,83.0,79,65,65,280000.0,5000.0,Right,1,4,2,Medium/ Low,490000.0
235151,T. Ogihara,扇原 貴宏,1991-10-05,27,182.88,71.2,80,65,67,550000.0,2000.0,Left,1,3,2,Medium/ Medium,729000.0
215695,L. Nielsen,Lasse Nielsen,1987-03-03,32,187.96,76.2,40,65,65,375000.0,1000.0,Right,1,2,2,Medium/ Medium,469000.0
214415,E. Chaux,Eder Aleixo Chaux Ospina,1991-12-20,27,187.96,78.9,30,65,67,450000.0,1000.0,Right,1,3,1,Medium/ Medium,641000.0
239754,M. Košťál,Martin Košťál,1996-02-23,23,152.4,62.1,130,65,73,800000.0,3000.0,Right,1,3,3,Medium/ Medium,1200000.0
236938,M. Wilks,Mallik Wilks,1998-12-15,20,182.88,71.2,45,65,79,1200000.0,6000.0,Left,1,4,3,High/ Medium,""
221322,E. O'Connell,Eoghan O'Connell,1995-08-13,23,190.5,79.8,121,65,71,625000.0,3000.0,Right,1,3,2,Medium/ Medium,1200000.0
201353,J. Kempin,Jon Kempin,1993-04-08,25,185.42,78.9,152,65,67,450000.0,2000.0,Right,1,2,1,Medium/ Medium,709000.0
178312,D. Bassi,Davide Bassi,1985-04-12,33,190.5,82.1,77,65,65,270000.0,1000.0,Right,1,2,1,Medium/ Medium,419000.0
177544,K. Bülow,Kai Bülow,1986-05-31,32,187.96,81.2,58,65,65,300000.0,1000.0,Right,1,3,2,Low/ Medium,435000.0
162952,M. Caranta,Mauricio Ariel Caranta,1978-07-31,40,182.88,77.1,7,65,65,40000.0,2000.0,Right,1,3,1,Medium/ Medium,60000.0
221576,Kwak Hae Seong,곽해성 Hae Seong Kwak,1991-12-06,27,152.4,69.9,85,65,66,525000.0,2000.0,Right,1,3,2,Medium/ Medium,696000.0
152456,S. Brown,Scott Brown,1985-04-26,33,187.96,87.1,45,65,65,270000.0,3000.0,Right,1,1,1,Medium/ Medium,473000.0
